,level_1_description,eo_main_class_id,eo_main_class_descr,eo_class_code,eo_class_description,constr_type,eo_model_id,eo_model_name,head_eo_model_id,head_eo_model_descr,component_class_id,component_class_descr,eo_description,eo_code,teh_mesto,teh_mesto_description,level_upper,sap_operation_status,operation_start_date,operation_finish_date,strategy_id,head_type,interval_between_overhaul
668,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002460,0,no_data,85,Станок буровой DML HP 1200,1.0,ДВС,ДВС C27 №MCW03398,100000092984,05-KAR-UBVR-HP07,Станок буровой №3,05-KAR-UBVR-DMHP,,2020-12-02,2030-01-01,0,component,15000.0
672,Полюс Магадан,E02_03,Станки буровые ударные,S01,Узлы. ДВС,960002460,0,no_data,85,Станок буровой DML HP 1200,1.0,ДВС,ДВС C27 №TWM03373,100000092985,05-KAR-UBVR-HP08,Станок буровой №4,05-KAR-UBVR-DMHP,,2021-08-26,2030-01-01,0,component,15000.0
680,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002460,0,no_data,85,Станок буровой DML HP 1200,1.0,ДВС,ДВС C27 №TWM07270,100000092986,05-KAR-UBVR-HP09,Станок буровой №6,05-KAR-UBVR-DMHP,,2021-03-14,2030-01-01,0,component,15000.0
683,Полюс Магадан,E17_11,Погрузчики фронтальные,no_data,no_data,960013484,0,no_data,46,Погрузчик фронтальный WA200-5,1.0,ДВС,ДВС SAA6D102E-2 №26497272,100000092980,05-KAR-UBVR-PF01,Погрузчик фронтальный №1,05-KAR-UBVR,,2021-11-15,2030-01-01,0,component,15000.0
687,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,82,Станки буровые SmartROC D65,1.0,ДВС,ДВС C15,100000094811,05-KAR-UBVR-RD01,Станок буровой №7,05-KAR-UBVR-RD65,,1899-12-31,2030-01-01,0,component,15000.0
692,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,82,Станки буровые SmartROC D65,1.0,ДВС,ДВС C15,100000094807,05-KAR-UBVR-RD02,Станок буровой №8,05-KAR-UBVR-RD65,,1899-12-31,2030-01-01,0,component,15000.0
697,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,82,Станки буровые SmartROC D65,1.0,ДВС,ДВС C15,100000094803,05-KAR-UBVR-RD03,Станок буровой №9,05-KAR-UBVR-RD65,,1899-12-31,2030-01-01,0,component,15000.0
705,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,87,Станок буровой FlexiROC D66,1.0,ДВС,ДВС C15 №MCW15425,100000093142,05-KAR-UBVR-SP01,Станок буровой №1,05-KAR-UBVR-SP65,,2021-07-15,2030-01-01,0,component,15000.0
708,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,90,Станок буровой FlexiROC D69,1.0,ДВС,ДВС C15 №MCW02338,100000092981,05-KAR-UBVR-SP02,Станок буровой №2,05-KAR-UBVR-SP65,,2020-10-09,2030-01-01,0,component,15000.0
712,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,91,Станок буровой FlexiROC D70,1.0,ДВС,ДВС C15 №MCW11730,100000093146,05-KAR-UBVR-SP03,Станок буровой №3,05-KAR-UBVR-SP65,,2021-05-22,2030-01-01,0,component,15000.0
717,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,92,Станок буровой FlexiROC D71,1.0,ДВС,ДВС C15 №MCW02462,100000093150,05-KAR-UBVR-SP04,Станок буровой №4,05-KAR-UBVR-SP65,,2013-02-28,2030-01-01,0,component,15000.0
723,Полюс Магадан,E02_03,Станки буровые ударные,no_data,no_data,960002459,0,no_data,93,Станок буровой FlexiROC D72,1.0,ДВС,ДВС C15 №MCW11729,100000092982,05-KAR-UBVR-SP05,Станок буровой №6,05-KAR-UBVR-SP65,,2021-10-05,2030-01-01,0,component,15000.0
727,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960010732,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SA6D170E-2A-7D №24214R,100000092900,05-KAR-UOGR-BZ01,Бульдозер гусеничный №1,05-KAR-UOGR-BLDZ,,2021-08-03,2030-01-01,0,component,15000.0
732,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960013485,0,no_data,14,Бульдозер гусеничный D65PX,1.0,ДВС,ДВС SAA6D114E-2 №26874308,100000092948,05-KAR-UOGR-BZ02,Бульдозер гусеничный №1,05-KAR-UOGR-BLDZ,,2017-12-11,2030-01-01,0,component,15000.0
737,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960002462,0,no_data,15,Бульдозер гусеничный D6R,1.0,ДВС,ДВС C9 №TXD15289,100000092944,05-KAR-UOGR-BZ03,Бульдозер гусеничный №1,05-KAR-UOGR-BLDZ,,2017-12-20,2030-01-01,0,component,15000.0
742,Полюс Магадан,E05_01,Бульдозеры колесные,no_data,no_data,960003732,0,no_data,18,Бульдозер колесный WD600-6,1.0,ДВС,ДВС SAA6D170E-5A №514547,100000092952,05-KAR-UOGR-BZ04,Бульдозер колесный №1,05-KAR-UOGR-BLDZ,,2021-10-05,2030-01-01,0,component,15000.0
749,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960013486,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SAA6D170E-5E №515626,100000092932,05-KAR-UOGR-BZ05,Бульдозер гусеничный №14,05-KAR-UOGR-BLDZ,,2021-01-16,2030-01-01,0,component,15000.0
754,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960013486,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SAA6D170E-5E №515650,100000092936,05-KAR-UOGR-BZ06,Бульдозер гусеничный №15,05-KAR-UOGR-BLDZ,,2021-01-16,2030-01-01,0,component,15000.0
757,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960003554,0,no_data,13,Бульдозер гусеничный D375A-6,1.0,ДВС,ДВС SAA6D170E-5,100000093183,05-KAR-UOGR-BZ07,Бульдозер гусеничный №16,05-KAR-UOGR-BLDZ,,1899-12-31,2030-01-01,0,component,15000.0
765,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960002492,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SA6D170E-2A-7D №24912R,100000092904,05-KAR-UOGR-BZ08,Бульдозер гусеничный №2,05-KAR-UOGR-BLDZ,,2020-09-15,2030-01-01,0,component,15000.0
767,Полюс Магадан,E05_01,Бульдозеры колесные,no_data,no_data,960003554,0,no_data,18,Бульдозер колесный WD600-6,1.0,ДВС,ДВС SAA6D170E-5,100000093207,05-KAR-UOGR-BZ09,Бульдозер колесный №2,05-KAR-UOGR-BLDZ,,1900-01-03,2030-01-01,0,component,15000.0
775,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960002492,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SA6D170E-2A-7D №25214R,100000092908,05-KAR-UOGR-BZ10,Бульдозер гусеничный №3,05-KAR-UOGR-BLDZ,,2021-02-17,2030-01-01,0,component,15000.0
780,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960002492,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SA6D170E-2A-7D №23354R,100000092912,05-KAR-UOGR-BZ11,Бульдозер гусеничный №4,05-KAR-UOGR-BLDZ,,2019-06-01,2030-01-01,0,component,15000.0
784,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960013487,0,no_data,11,Бульдозер гусеничный D275A-5D,1.0,ДВС,ДВС SDA6D140E №40374,100000092940,05-KAR-UOGR-BZ12,Бульдозер гусеничный №6,05-KAR-UOGR-BLDZ,,2012-08-31,2030-01-01,0,component,15000.0
789,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960002492,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SA6D170E-2A-7D №23716R,100000092916,05-KAR-UOGR-BZ13,Бульдозер гусеничный №6,05-KAR-UOGR-BLDZ,,2019-05-01,2030-01-01,0,component,15000.0
794,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960010732,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SA6D170E-2A-7D №24129R,100000092920,05-KAR-UOGR-BZ14,Бульдозер гусеничный №7,05-KAR-UOGR-BLDZ,,2021-10-11,2030-01-01,0,component,15000.0
797,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960013487,0,no_data,11,Бульдозер гусеничный D275A-5D,1.0,ДВС,ДВС SDA6D140E,100000094798,05-KAR-UOGR-BZ15,Бульдозер гусеничный №7,05-KAR-UOGR-BLDZ,,2012-08-31,2030-01-01,0,component,15000.0
805,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960002492,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SA6D170E-2A-7D №24277R,100000092924,05-KAR-UOGR-BZ16,Бульдозер гусеничный №8,05-KAR-UOGR-BLDZ,,2019-09-21,2030-01-01,0,component,15000.0
810,Полюс Магадан,E05_02,Бульдозеры гусеничные,no_data,no_data,960002492,0,no_data,12,Бульдозер гусеничный D375A-5D,1.0,ДВС,ДВС SA6D170E-2A-7D №24115R,100000092928,05-KAR-UOGR-BZ17,Бульдозер гусеничный №9,05-KAR-UOGR-BLDZ,,2021-05-07,2030-01-01,0,component,15000.0
812,Полюс Магадан,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,ДВС SAA6D125E-3 №325514,100000092899,05-KAR-UOGR-EG01,Экскаватор гидравл. №2,05-KAR-UOGR-EXGD,,2021-09-19,2030-01-01,0,component,15000.0
822,Полюс Магадан,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,ДВС SAA6D125E-3 №329527,100000093192,05-KAR-UOGR-EG03,Экскаватор гидравл. №4,05-KAR-UOGR-EXGD,,2020-12-28,2030-01-01,0,component,15000.0
824,Полюс Магадан,E03_01,Экскаваторы гидравлические,no_data,no_data,960002494,0,no_data,109,Экскаватор гидравл. PC400-7,1.0,ДВС,ДВС SAA6D125E-3,100000094815,05-KAR-UOGR-EG04,Экскаватор гидравл. №5,05-KAR-UOGR-EXGD,,1899-12-31,2030-01-01,0,component,15000.0
834,Полюс Магадан,E03_01,Экскаваторы гидравлические,no_data,no_data,960003663,0,no_data,110,Экскаватор гидравл. PC4000-6,1.0,ДВС,ДВС QSK60 №33224343,100000092898,05-KAR-UOGR-P401,Экскаватор гидравл. №1,05-KAR-UOGR,,2021-01-22,2030-01-01,0,component,15000.0
836,Полюс Магадан,E03_01,Экскаваторы гидравлические,no_data,no_data,960003737,0,no_data,112,Экскаватор гидравл. PC750-7,1.0,ДВС,ДВС SAA6D140E-3N-8 №121309R,100000092897,05-KAR-UOGR-P501,Экскаватор гидравл. №1,05-KAR-UOGR,,2021-07-04,2030-01-01,0,component,15000.0
843,Полюс Магадан,E03_01,Экскаваторы гидравлические,S01,Узлы. ДВС,960003728,0,no_data,106,Экскаватор гидравл. PC1250SP-8,1.0,ДВС,ДВС SAA6D170E-5C №515961,100000092896,05-KAR-UOGR-P801,Экскаватор гидравл. №1,05-KAR-UOGR,,2021-09-01,2030-01-01,0,component,15000.0
850,Полюс Магадан,E17_11,Погрузчики фронтальные,no_data,no_data,960010724,0,no_data,42,Погрузчик фронтальный 994H,1.0,ДВС,ДВС 3516B №8NZ00198,100000092971,05-KAR-UOGR-PF01,Погрузчик фронтальный №1,05-KAR-UOGR-PGFR,,2017-07-06,2030-01-01,0,component,15000.0
857,Полюс Магадан,E17_11,Погрузчики фронтальные,no_data,no_data,960010724,0,no_data,42,Погрузчик фронтальный 994H,1.0,ДВС,ДВС 3516B №8NZ00264,100000092973,05-KAR-UOGR-PF02,Погрузчик фронтальный №2,05-KAR-UOGR-PGFR,,2017-07-06,2030-01-01,0,component,15000.0
860,Полюс Магадан,E17_11,Погрузчики фронтальные,S01,Узлы. ДВС,960003736,0,no_data,58,Погрузчик фронтальный WA900-3HL,1.0,ДВС,ДВС SA12V140-1S-A №16874L,100000092975,05-KAR-UOGR-PF03,Погрузчик фронтальный №2,05-KAR-UOGR-PGFR,,2020-04-13,2030-01-01,0,component,15000.0
867,Полюс Магадан,E17_11,Погрузчики фронтальные,no_data,no_data,960002501,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,ДВС SA6D140E-3E-7 №120608,100000092977,05-KAR-UOGR-PF04,Погрузчик фронтальный №3,05-KAR-UOGR-PGFR,,2018-12-31,2030-01-01,0,component,15000.0
869,Полюс Магадан,E17_11,Погрузчики фронтальные,,,960010742,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,ДВС SA6D140E-3 №121112R,100000099775,05-KAR-UOGR-PF04,Погрузчик фронтальный №3,05-KAR-UOGR-PGFR,,2022-03-16,2032-03-13,0,component,15000.0
873,Полюс Магадан,E17_11,Погрузчики фронтальные,no_data,no_data,960002549,0,no_data,49,Погрузчик фронтальный WA500-3,1.0,ДВС,ДВС,100000092979,05-KAR-UOGR-PF05,Погрузчик фронтальный №4,05-KAR-UOGR-PGFR,,1899-12-31,2030-01-01,0,component,15000.0
880,Полюс Магадан,E17_11,Погрузчики фронтальные,no_data,no_data,960003736,0,no_data,58,Погрузчик фронтальный WA900-3HL,1.0,ДВС,ДВС SA12V140-1S-A №16979L,100000093134,05-KAR-UOGR-PF06,Погрузчик фронтальный №5,05-KAR-UOGR-PGFR,,2013-04-30,2030-01-01,0,component,15000.0
882,Полюс Магадан,E17_11,Погрузчики фронтальные,no_data,no_data,960003736,0,no_data,58,Погрузчик фронтальный WA900-3HL,1.0,ДВС,ДВС SA12V140-1S-A №16980R,100000093130,05-KAR-UOGR-PF07,Погрузчик фронтальный №6,05-KAR-UOGR-PGFR,,2021-12-22,2030-01-01,0,component,15000.0
890,Полюс Магадан,E17_11,Погрузчики фронтальные,no_data,no_data,960003736,0,no_data,58,Погрузчик фронтальный WA900-3HL,1.0,ДВС,ДВС SA12V140-1S-A №17006R,100000093138,05-KAR-UOGR-PF08,Погрузчик фронтальный №7,05-KAR-UOGR-PGFR,,2013-09-30,2030-01-01,0,component,15000.0
891,Полюс Магадан,E17_11,Погрузчики фронтальные,,,960003736,0,no_data,58,Погрузчик фронтальный WA900-3HL,1.0,ДВС,ДВС SA12V140-1 №16984R,100000099874,05-KAR-UOGR-PF08,Погрузчик фронтальный №7,05-KAR-UOGR-PGFR,,2022-03-16,2032-03-13,0,component,15000.0
920,Полюс Магадан,E03_01,Экскаваторы гидравлические,no_data,no_data,960013480,0,no_data,104,Экскаватор гидравл. Liebherr R950,1.0,ДВС,ДВС D944 A7,100000093954,05-KAR-UOGR-R901,Экскаватор гидравл. №1,05-KAR-UOGR,,1899-12-31,2030-01-01,0,component,15000.0
962,Полюс Магадан,E01_01,Самосвалы карьерные,no_data,no_data,960013483,0,no_data,60,Самосвалы БелАЗ-75182,1.0,ДВС,ДВС QSK50-C 33217822,100000093327,05-KAR-UTTR-B701,Самосвал карьерный №34,05-KAR-UTTR-B751,,1899-12-31,2030-01-01,0,component,15000.0
969,Полюс Магадан,E01_01,Самосвалы карьерные,no_data,no_data,960013483,0,no_data,60,Самосвалы БелАЗ-75182,1.0,ДВС,ДВС QSK50-C 33224442,100000093333,05-KAR-UTTR-B702,Самосвал карьерный №35,05-KAR-UTTR-B751,,1899-12-31,2030-01-01,0,component,15000.0
976,Полюс Магадан,E01_01,Самосвалы карьерные,no_data,no_data,960013483,0,no_data,60,Самосвалы БелАЗ-75182,1.0,ДВС,ДВС QSK50-C 33219811,100000093339,05-KAR-UTTR-B703,Самосвал карьерный №36,05-KAR-UTTR-B751,,1899-12-31,2030-01-01,0,component,15000.0
989,Полюс Магадан,E01_01,Самосвалы карьерные,no_data,no_data,960013474,0,no_data,66,Самосвалы CAT 789D,1.0,ДВС,ДВС 3516C №B8F00567,100000092956,05-KAR-UTTR-C901,Самосвал карьерный №31,05-KAR-UTTR-C789,,2019-12-31,2030-01-01,0,component,15000.0
998,Полюс Магадан,E01_01,Самосвалы карьерные,no_data,no_data,960013474,0,no_data,66,Самосвалы CAT 789D,1.0,ДВС,ДВС 3516C №B8F00568,100000092957,05-KAR-UTTR-C902,Самосвал карьерный №32,05-KAR-UTTR-C789,,2019-12-31,2030-01-01,0,component,15000.0
1008,Полюс Магадан,E01_01,Самосвалы карьерные,no_data,no_data,960013474,0,no_data,66,Самосвалы CAT 789D,1.0,ДВС,ДВС 3516C №B8F00587,100000093111,05-KAR-UTTR-C903,Самосвал карьерный №33,05-KAR-UTTR-C789,,2020-02-29,2030-01-01,0,component,15000.0
